qid,rougeL_with_pct,bleu_with_pct,rougeL_no_pct,bleu_no_pct
q_596,100.0,100.00000000000004,0.0,0.0
q_597,100.0,100.00000000000004,0.0,0.0
q_598,100.0,100.00000000000004,0.0,0.0
q_599,0.0,0.0,0.0,0.0
q_6,50.0,0.0,0.0,0.0
q_60,100.0,49.99999999999999,0.0,0.0
q_600,100.0,100.00000000000004,100.0,0.0
q_601,100.0,100.00000000000004,50.0,4.9787068367863965
q_602,100.0,100.00000000000004,0.0,0.0
q_603,0.0,0.0,0.0,0.0
q_604,100.0,100.00000000000004,0.0,0.0
q_605,100.0,59.46035575013604,0.0,0.0
q_606,100.0,100.00000000000004,50.0,4.9787068367863965
q_607,100.0,100.00000000000004,80.0,27.51606040745522
q_608,0.0,0.0,0.0,0.0
q_609,100.0,36.78794411714425,0.0,0.0
q_61,100.0,100.00000000000004,0.0,0.0
q_610,88.8888888888889,66.87403049764218,0.0,0.0
q_611,100.0,49.99999999999999,66.66666666666666,31.94715521231363
q_612,50.0,0.0,0.0,0.0
q_613,83.33333333333333,61.47881529512643,0.0,0.0
q_614,0.0,0.0,0.0,0.0
q_615,61.53846153846153,29.847458960098216,0.0,0.0
q_616,100.0,100.00000000000004,0.0,0.0
q_617,100.0,100.00000000000004,0.0,0.0
q_618,83.33333333333333,61.47881529512643,88.8888888888889,77.88007830714052
q_619,100.0,100.00000000000004,0.0,0.0
q_62,100.0,100.00000000000004,0.0,0.0
q_620,50.0,0.0,0.0,0.0
q_621,100.0,100.00000000000004,0.0,0.0
q_622,66.66666666666666,13.533528323661276,66.66666666666666,0.0
q_623,100.0,100.00000000000004,100.0,100.00000000000004
q_624,100.0,100.00000000000004,80.0,60.653065971263366
q_625,66.66666666666666,30.213753973567677,0.0,0.0
q_626,100.0,100.00000000000004,0.0,0.0
q_627,0.0,0.0,0.0,0.0
q_628,0.0,0.0,0.0,0.0
q_629,100.0,100.00000000000004,100.0,100.00000000000004
q_63,0.0,0.0,0.0,0.0
q_630,100.0,100.00000000000004,80.0,60.653065971263366
q_631,100.0,100.00000000000004,100.0,100.00000000000004
q_632,100.0,100.00000000000004,0.0,0.0
q_633,50.0,0.673794699908547,0.0,0.0
q_634,40.0,11.044795567078939,0.0,0.0
q_635,100.0,100.00000000000004,0.0,0.0
q_636,100.0,55.03212081491042,100.0,55.03212081491042
q_637,100.0,55.03212081491042,0.0,0.0
q_638,0.0,0.0,0.0,0.0
q_639,66.66666666666666,20.556680845025987,100.0,100.00000000000004
q_64,100.0,100.00000000000004,40.0,9.652434877402245
q_640,66.66666666666666,20.556680845025987,0.0,0.0
q_641,100.0,100.00000000000004,100.0,100.00000000000004
q_642,100.0,100.00000000000004,0.0,0.0
q_643,100.0,100.00000000000004,0.0,0.0
q_644,100.0,100.00000000000004,100.0,100.00000000000004
q_645,85.71428571428571,59.46035575013604,0.0,0.0
q_646,0.0,0.0,66.66666666666666,49.99999999999999
q_647,100.0,100.00000000000004,0.0,0.0
q_648,80.0,55.03212081491042,0.0,0.0
q_649,100.0,100.00000000000004,0.0,0.0
q_65,100.0,100.00000000000004,0.0,0.0
q_650,100.0,100.00000000000004,33.33333333333333,27.51606040745522
q_651,100.0,100.00000000000004,100.0,100.00000000000004
q_652,80.0,55.03212081491042,0.0,0.0
q_653,0.0,0.0,0.0,0.0
q_654,100.0,100.00000000000004,0.0,0.0
q_655,100.0,100.00000000000004,0.0,0.0
q_656,40.0,0.0,0.0,0.0
q_657,100.0,100.00000000000004,0.0,0.0
q_658,100.0,100.00000000000004,0.0,0.0
q_659,0.0,0.0,22.22222222222222,0.0
q_66,100.0,100.00000000000004,0.0,0.0
q_660,0.0,0.0,0.0,0.0
q_661,0.0,0.0,0.0,0.0
q_662,100.0,100.00000000000004,0.0,0.0
q_663,92.3076923076923,84.64817248906144,0.0,0.0
q_664,100.0,100.00000000000004,0.0,0.0
q_665,100.0,100.00000000000004,0.0,0.0
q_666,28.57142857142857,0.0,0.0,0.0
q_667,100.0,100.00000000000004,0.0,0.0
q_668,100.0,55.03212081491042,0.0,0.0
q_669,100.0,100.00000000000004,60.0,13.134549472120788
q_67,85.71428571428571,59.46035575013604,0.0,0.0
q_670,100.0,100.00000000000004,0.0,0.0
q_671,0.0,0.0,0.0,0.0
q_672,100.0,55.03212081491042,50.0,27.51606040745522
q_673,100.0,100.00000000000004,40.0,7.809849842300641
q_674,100.0,100.00000000000004,100.0,100.00000000000004
q_675,0.0,0.0,0.0,0.0
q_676,100.0,55.03212081491042,0.0,0.0
q_677,100.0,55.03212081491042,50.0,27.51606040745522
q_678,66.66666666666666,49.99999999999999,100.0,100.00000000000004
q_679,100.0,60.653065971263366,0.0,0.0
q_68,100.0,100.00000000000004,0.0,0.0
q_680,100.0,100.00000000000004,0.0,0.0
q_681,100.0,100.00000000000004,0.0,0.0
q_682,66.66666666666666,0.0,0.0,0.0
q_683,100.0,100.00000000000004,0.0,0.0
q_684,100.0,100.00000000000004,0.0,0.0
q_685,80.0,55.03212081491042,0.0,0.0
q_686,100.0,49.99999999999999,0.0,0.0
q_687,13.333333333333334,1.9146030690102516,0.0,0.0
q_688,80.0,55.03212081491042,0.0,0.0
q_689,0.0,0.0,0.0,0.0
q_69,66.66666666666666,31.94715521231363,66.66666666666666,31.94715521231363
q_690,66.66666666666666,0.0,0.0,0.0
q_691,100.0,100.00000000000004,0.0,0.0
q_692,18.181818181818183,3.7477767366779213,0.0,0.0
q_693,26.66666666666667,5.166045454134253,0.0,0.0
q_694,100.0,100.00000000000004,0.0,0.0
q_695,7.407407407407408,1.2557690800697192,36.36363636363637,4.990049701936832
q_696,100.0,100.00000000000004,100.0,100.00000000000004
q_697,76.92307692307693,30.213753973567677,0.0,0.0
q_698,100.0,100.00000000000004,0.0,0.0
q_699,0.0,0.0,80.0,39.76353643835254
q_7,100.0,100.00000000000004,100.0,100.00000000000004
q_70,14.285714285714288,0.0,28.571428571428577,15.97357760615681
q_700,100.0,100.00000000000004,100.0,100.00000000000004
q_701,100.0,100.00000000000004,0.0,0.0
q_702,0.0,0.0,0.0,0.0
q_703,100.0,100.00000000000004,80.0,39.76353643835254
q_704,100.0,100.00000000000004,0.0,0.0
q_705,100.0,60.653065971263366,0.0,0.0
q_706,40.0,8.116697886877475,0.0,0.0
q_707,0.0,0.0,0.0,0.0
q_708,0.0,0.0,0.0,0.0
q_709,66.66666666666666,27.51606040745522,0.0,0.0
q_71,100.0,100.00000000000004,0.0,0.0
q_710,100.0,100.00000000000004,0.0,0.0
q_711,60.0,21.3643503198117,0.0,0.0
q_712,13.333333333333334,2.627961710408444,0.0,0.0
q_713,0.0,0.0,0.0,0.0
q_714,40.0,0.0,50.0,0.0
q_715,100.0,100.00000000000004,66.66666666666666,27.51606040745522
q_716,100.0,100.00000000000004,0.0,0.0
q_717,100.0,100.00000000000004,46.15384615384615,3.136388772461349
q_718,100.0,100.00000000000004,0.0,0.0
q_719,100.0,100.00000000000004,40.00000000000001,24.880469496253564
q_72,100.0,49.99999999999999,100.0,49.99999999999999
q_720,100.0,100.00000000000004,0.0,0.0
q_721,100.0,0.0,0.0,0.0
q_722,100.0,100.00000000000004,66.66666666666666,36.78794411714425
q_723,100.0,49.99999999999999,0.0,0.0
q_724,50.0,23.588448106534212,14.285714285714288,0.0
q_725,77.77777777777779,57.3753420737433,0.0,0.0
q_726,33.333333333333336,10.682175159905853,0.0,0.0
q_727,100.0,100.00000000000004,0.0,0.0
q_728,100.0,100.00000000000004,0.0,0.0
q_729,100.0,0.0,0.0,0.0
q_73,0.0,0.0,50.0,0.0
q_730,100.0,100.00000000000004,0.0,0.0
q_731,50.0,16.233395773754946,0.0,0.0
q_732,20.0,2.775638555723182,0.0,0.0
q_733,100.0,100.00000000000004,0.0,0.0
q_734,100.0,100.00000000000004,0.0,0.0
q_735,100.0,100.00000000000004,0.0,0.0
q_736,100.0,100.00000000000004,0.0,0.0
q_737,100.0,100.00000000000004,0.0,0.0
q_738,100.0,100.00000000000004,0.0,0.0
q_739,100.0,59.46035575013604,0.0,0.0
q_74,100.0,100.00000000000004,0.0,49.99999999999999
q_740,100.0,100.00000000000004,0.0,0.0
q_741,57.14285714285715,21.3643503198117,0.0,0.0
q_742,100.0,100.00000000000004,0.0,0.0
q_743,0.0,0.0,0.0,0.0
q_744,88.8888888888889,66.87403049764218,0.0,0.0
q_745,100.0,60.653065971263366,0.0,0.0
q_746,100.0,100.00000000000004,0.0,0.0
q_747,100.0,100.00000000000004,100.0,100.00000000000004
q_748,100.0,100.00000000000004,0.0,0.0
q_749,100.0,100.00000000000004,0.0,0.0
q_75,100.0,100.00000000000004,0.0,0.0
q_750,0.0,0.0,0.0,0.0
q_751,54.54545454545454,20.556680845025987,22.22222222222222,0.0
q_753,82.35294117647058,63.894310424627285,0.0,0.0
q_754,0.0,0.0,0.0,0.0
q_755,66.66666666666666,36.78794411714425,66.66666666666666,36.78794411714425
q_756,100.0,100.00000000000004,0.0,0.0
q_757,100.0,100.00000000000004,0.0,0.0
q_758,100.0,100.00000000000004,0.0,0.0
q_759,0.0,0.0,0.0,0.0
q_76,100.0,75.98356856515926,0.0,0.0
q_760,100.0,100.00000000000004,33.33333333333333,27.51606040745522
q_761,100.0,100.00000000000004,12.5,5.669791110976001
q_762,50.0,27.51606040745522,0.0,0.0
q_763,100.0,100.00000000000004,0.0,0.0
q_764,100.0,100.00000000000004,0.0,0.0
q_765,85.71428571428571,59.46035575013604,0.0,0.0
q_766,100.0,100.00000000000004,0.0,0.0
q_767,100.0,100.00000000000004,0.0,0.0
q_768,100.0,100.00000000000004,100.0,100.00000000000004
q_769,0.0,0.0,33.33333333333333,27.51606040745522
q_77,100.0,100.00000000000004,0.0,0.0
q_770,40.0,4.9787068367863965,0.0,0.0
q_771,22.222222222222225,10.682175159905853,20.0,5.522397783539471
q_772,50.0,1.8315638888734185,0.0,0.0
q_773,40.0,11.044795567078939,0.0,0.0
q_774,44.44444444444445,13.134549472120794,0.0,0.0
q_775,85.71428571428571,59.46035575013604,0.0,0.0
q_776,58.82352941176471,23.462350320528007,0.0,0.0
q_777,44.44444444444445,13.134549472120794,0.0,0.0
q_778,50.0,1.8315638888734185,0.0,0.0
q_779,100.0,100.00000000000004,100.0,100.00000000000004
q_78,100.0,100.00000000000004,0.0,49.99999999999999
q_780,83.33333333333333,68.037493331712,0.0,0.0
q_781,100.0,100.00000000000004,100.0,100.00000000000004
q_782,66.66666666666666,44.63236137853328,0.0,0.0
q_783,61.53846153846153,28.91784933232572,0.0,0.0
q_784,38.46153846153846,16.1692143534558,25.0,0.0
q_785,100.0,60.653065971263366,100.0,60.653065971263366
q_786,100.0,100.00000000000004,100.0,100.00000000000004
q_787,100.0,100.00000000000004,100.0,100.00000000000004
q_788,100.0,100.00000000000004,0.0,0.0
q_789,50.0,10.682175159905853,0.0,0.0
q_79,100.0,0.0,0.0,0.0
q_790,100.0,100.00000000000004,0.0,0.0
q_791,100.0,100.00000000000004,0.0,0.0
q_792,100.0,100.00000000000004,100.0,100.00000000000004
q_793,100.0,100.00000000000004,0.0,0.0
q_794,0.0,0.0,0.0,0.0
q_795,100.0,100.00000000000004,0.0,0.0
q_796,100.0,100.00000000000004,0.0,0.0
q_797,100.0,100.00000000000004,0.0,0.0
q_798,100.0,100.00000000000004,0.0,0.0
q_799,33.333333333333336,10.682175159905853,0.0,0.0
q_8,0.0,0.0,100.0,0.0
q_80,100.0,100.00000000000004,0.0,0.0
q_800,0.0,0.0,0.0,0.0
q_801,0.0,0.0,0.0,0.0
q_802,100.0,100.00000000000004,66.66666666666666,49.99999999999999
q_803,100.0,100.00000000000004,0.0,0.0
q_804,100.0,100.00000000000004,0.0,0.0
q_805,100.0,100.00000000000004,66.66666666666666,49.99999999999999
q_806,100.0,100.00000000000004,0.0,0.0
q_807,66.66666666666666,49.99999999999999,0.0,0.0
q_808,66.66666666666666,36.78794411714425,0.0,0.0
q_809,100.0,100.00000000000004,0.0,0.0
q_81,100.0,100.00000000000004,0.0,27.51606040745522
q_810,100.0,100.00000000000004,100.0,100.00000000000004
q_811,0.0,0.0,28.571428571428577,7.809849842300641
q_812,100.0,100.00000000000004,66.66666666666666,36.78794411714425
q_813,0.0,0.0,0.0,0.0
q_814,0.0,0.0,100.0,100.00000000000004
q_815,100.0,100.00000000000004,0.0,0.0
q_816,100.0,100.00000000000004,0.0,0.0
q_817,100.0,100.00000000000004,0.0,0.0
q_818,100.0,100.00000000000004,100.0,100.00000000000004
q_819,0.0,0.0,100.0,100.00000000000004
q_82,100.0,100.00000000000004,100.0,100.00000000000004
q_820,100.0,100.00000000000004,0.0,0.0
q_821,100.0,100.00000000000004,50.0,49.99999999999999
q_822,100.0,100.00000000000004,0.0,0.0
q_823,80.0,55.03212081491042,0.0,0.0
q_824,66.66666666666666,49.99999999999999,0.0,0.0
q_825,80.0,55.03212081491042,0.0,0.0
q_826,66.66666666666666,49.99999999999999,0.0,0.0
q_827,100.0,100.00000000000004,0.0,0.0
q_828,100.0,100.00000000000004,0.0,0.0
q_829,100.0,100.00000000000004,0.0,0.0
q_83,100.0,100.00000000000004,100.0,100.00000000000004
q_830,100.0,100.00000000000004,0.0,0.0
q_831,100.0,100.00000000000004,0.0,0.0
q_832,47.05882352941176,23.462350320528007,54.54545454545454,17.965205598154213
q_833,100.0,100.00000000000004,0.0,0.0
q_834,100.0,66.87403049764218,0.0,0.0
q_835,100.0,100.00000000000004,100.0,100.00000000000004
q_836,100.0,71.65313105737896,0.0,0.0
q_837,100.0,100.00000000000004,80.0,30.326532985631665
q_838,66.66666666666666,27.51606040745522,0.0,0.0
q_839,100.0,100.00000000000004,0.0,0.0
q_84,40.0,39.43223765116288,0.0,19.716118825581447
q_840,100.0,100.00000000000004,100.0,100.00000000000004
q_841,88.8888888888889,50.813274815461476,0.0,0.0
q_842,100.0,100.00000000000004,0.0,0.0
q_843,18.181818181818183,4.196114906296549,0.0,0.0
q_844,100.0,100.00000000000004,0.0,0.0
q_845,100.0,100.00000000000004,0.0,0.0
q_846,100.0,100.00000000000004,0.0,0.0
q_847,100.0,100.00000000000004,0.0,0.0
q_848,33.33333333333333,15.97357760615681,0.0,0.0
q_849,100.0,100.00000000000004,0.0,0.0
q_85,74.99999999999999,39.76353643835254,28.571428571428577,15.97357760615681
q_850,100.0,100.00000000000004,0.0,0.0
q_851,100.0,100.00000000000004,0.0,0.0
q_852,100.0,100.00000000000004,0.0,0.0
q_853,100.0,100.00000000000004,0.0,0.0
q_854,100.0,100.00000000000004,0.0,0.0
q_855,100.0,100.00000000000004,0.0,0.0
q_856,50.0,11.044795567078939,0.0,0.0
q_857,30.769230769230766,4.456882760699064,100.0,100.00000000000004
q_858,0.0,0.0,0.0,0.0
q_859,100.0,100.00000000000004,0.0,0.0
q_86,100.0,100.00000000000004,0.0,0.0
q_860,100.0,100.00000000000004,0.0,0.0
q_861,100.0,100.00000000000004,100.0,100.00000000000004
q_862,100.0,100.00000000000004,0.0,0.0
q_863,88.8888888888889,59.46035575013604,0.0,0.0
q_864,100.0,100.00000000000004,0.0,0.0
q_865,66.66666666666666,49.99999999999999,28.57142857142857,8.116697886877475
q_866,100.0,100.00000000000004,100.0,100.00000000000004
q_867,100.0,100.00000000000004,0.0,0.0
q_868,100.0,100.00000000000004,0.0,0.0
q_869,100.0,100.00000000000004,0.0,0.0
q_87,100.0,100.00000000000004,50.0,55.03212081491042
q_870,100.0,60.653065971263366,100.0,60.653065971263366
q_871,100.0,100.00000000000004,0.0,0.0
q_872,100.0,100.00000000000004,0.0,0.0
q_873,50.0,0.0,0.0,0.0
q_874,80.0,55.03212081491042,50.0,49.99999999999999
q_875,0.0,0.0,0.0,0.0
q_876,100.0,100.00000000000004,0.0,0.0
q_877,100.0,100.00000000000004,100.0,100.00000000000004
q_878,0.0,0.0,0.0,0.0
q_879,66.66666666666666,36.78794411714425,0.0,0.0
q_88,0.0,0.0,0.0,0.0
q_880,0.0,0.0,0.0,0.0
q_881,100.0,100.00000000000004,100.0,100.00000000000004
q_882,100.0,100.00000000000004,0.0,0.0
q_883,0.0,0.0,0.0,0.0
q_884,0.0,0.0,0.0,0.0
q_885,100.0,100.00000000000004,0.0,0.0
q_886,100.0,100.00000000000004,0.0,0.0
q_887,100.0,100.00000000000004,0.0,0.0
q_888,100.0,100.00000000000004,0.0,0.0
q_889,80.0,55.03212081491042,0.0,0.0
q_89,100.0,100.00000000000004,0.0,0.0
q_890,100.0,100.00000000000004,0.0,0.0
q_891,100.0,100.00000000000004,0.0,0.0
q_892,40.0,4.9787068367863965,0.0,0.0
q_893,66.66666666666666,36.78794411714425,0.0,0.0
q_894,0.0,0.0,0.0,0.0
q_895,40.0,30.326532985631665,0.0,0.0
q_896,92.3076923076923,58.73949094699212,92.3076923076923,58.73949094699212
q_897,100.0,100.00000000000004,0.0,0.0
q_898,33.333333333333336,1.8315638888734185,0.0,0.0
q_899,100.0,100.00000000000004,0.0,0.0
q_9,100.0,100.00000000000004,0.0,0.0
q_90,50.0,4.9787068367863965,0.0,0.0
q_900,100.0,100.00000000000004,100.0,100.00000000000004
q_901,100.0,100.00000000000004,0.0,0.0
q_902,0.0,0.0,0.0,0.0
q_903,0.0,0.0,0.0,0.0
q_904,50.0,13.533528323661276,0.0,0.0
q_905,66.66666666666666,36.78794411714425,0.0,0.0
q_906,100.0,100.00000000000004,0.0,0.0
q_907,100.0,100.00000000000004,0.0,0.0
q_908,100.0,100.00000000000004,0.0,0.0
q_909,100.0,100.00000000000004,0.0,0.0
q_91,33.33333333333333,15.97357760615681,0.0,0.0
q_910,100.0,80.07374029168083,0.0,0.0
q_911,100.0,100.00000000000004,100.0,100.00000000000004
q_912,0.0,0.0,100.0,100.00000000000004
q_913,100.0,55.03212081491042,0.0,0.0
q_914,94.11764705882352,90.48374180359599,13.333333333333334,4.995138898472386
q_915,100.0,100.00000000000004,0.0,0.0
q_916,100.0,100.00000000000004,0.0,0.0
q_917,100.0,100.00000000000004,0.0,0.0
q_918,100.0,100.00000000000004,0.0,0.0
q_919,87.50000000000001,57.06745777055997,0.0,0.0
q_92,100.0,100.00000000000004,0.0,0.0
q_920,100.0,100.00000000000004,100.0,100.00000000000004
q_921,100.0,100.00000000000004,80.0,55.03212081491042
q_922,100.0,100.00000000000004,0.0,0.0
q_923,100.0,100.00000000000004,0.0,0.0
q_924,100.0,100.00000000000004,100.0,100.00000000000004
q_925,100.0,100.00000000000004,0.0,0.0
q_926,100.0,100.00000000000004,100.0,100.00000000000004
q_927,100.0,100.00000000000004,0.0,0.0
q_928,100.0,55.03212081491042,0.0,0.0
q_929,0.0,0.0,100.0,100.00000000000004
q_93,85.71428571428571,59.46035575013604,40.0,0.0
q_930,66.66666666666666,49.99999999999999,0.0,0.0
q_931,0.0,0.0,0.0,0.0
q_932,66.66666666666666,36.78794411714425,0.0,0.0
q_933,66.66666666666666,49.99999999999999,50.0,27.51606040745522
q_934,100.0,36.78794411714425,100.0,36.78794411714425
q_935,100.0,100.00000000000004,100.0,100.00000000000004
q_936,100.0,100.00000000000004,0.0,0.0
q_937,100.0,100.00000000000004,100.0,100.00000000000004
q_938,100.0,100.00000000000004,0.0,0.0
q_939,0.0,0.0,0.0,0.0
q_94,100.0,100.00000000000004,0.0,0.0
q_940,66.66666666666666,36.78794411714425,0.0,0.0
q_941,100.0,100.00000000000004,0.0,0.0
q_942,100.0,100.00000000000004,0.0,0.0
q_943,100.0,100.00000000000004,0.0,0.0
q_944,100.0,100.00000000000004,0.0,0.0
q_945,66.66666666666666,49.99999999999999,0.0,0.0
q_946,100.0,100.00000000000004,0.0,0.0
q_947,50.0,13.533528323661276,0.0,0.0
q_948,100.0,100.00000000000004,6.896551724137932,1.3353534059549443
q_949,0.0,0.0,0.0,0.0
q_95,100.0,100.00000000000004,33.33333333333333,27.51606040745522
q_950,100.0,100.00000000000004,40.0,0.0
q_951,100.0,100.00000000000004,0.0,0.0
q_952,0.0,0.0,0.0,0.0
q_953,100.0,100.00000000000004,100.0,100.00000000000004
q_954,100.0,100.00000000000004,0.0,0.0
q_955,100.0,100.00000000000004,0.0,0.0
q_956,0.0,0.0,0.0,0.0
q_957,0.0,0.0,50.0,4.9787068367863965
q_958,100.0,100.00000000000004,100.0,0.0
q_959,0.0,0.0,80.0,26.013004751144457
q_96,50.0,49.99999999999999,50.0,49.99999999999999
q_960,100.0,100.00000000000004,100.0,55.03212081491042
q_961,100.0,100.00000000000004,0.0,0.0
q_962,100.0,36.78794411714425,100.0,36.78794411714425
q_963,100.0,100.00000000000004,0.0,0.0
q_964,100.0,100.00000000000004,0.0,0.0
q_965,100.0,100.00000000000004,100.0,100.00000000000004
q_966,0.0,0.0,0.0,0.0
q_967,0.0,0.0,0.0,0.0
q_968,100.0,100.00000000000004,0.0,0.0
q_969,11.11111111111111,2.153749340017052,11.76470588235294,1.0211566521809647
q_97,100.0,100.00000000000004,100.0,100.00000000000004
q_970,6.666666666666667,1.123099644603982,36.36363636363637,9.535414040914189
q_971,0.0,0.0,28.571428571428577,8.116697886877475
q_972,100.0,100.00000000000004,0.0,0.0
q_973,88.8888888888889,36.78794411714425,0.0,0.0
q_974,0.0,0.0,0.0,0.0
q_975,40.0,49.99999999999999,0.0,0.0
q_976,100.0,36.78794411714425,0.0,0.0
q_977,28.57142857142857,6.567274736060395,0.0,0.0
q_978,0.0,0.0,0.0,0.0
q_979,0.0,0.0,0.0,0.0
q_98,100.0,100.00000000000004,100.0,100.00000000000004
q_980,90.9090909090909,66.87403049764218,18.18181818181818,0.0
q_981,71.42857142857143,29.847458960098216,36.36363636363636,15.97357760615681
q_982,100.0,100.00000000000004,0.0,0.0
q_983,100.0,100.00000000000004,57.14285714285715,55.03212081491042
q_984,100.0,100.00000000000004,100.0,100.00000000000004
q_985,100.0,100.00000000000004,0.0,0.0
q_986,100.0,100.00000000000004,0.0,0.0
q_987,100.0,100.00000000000004,50.0,0.0
q_988,100.0,100.00000000000004,100.0,100.00000000000004
q_989,0.0,0.0,0.0,0.0
q_99,66.66666666666666,49.99999999999999,50.0,10.682175159905853
q_990,100.0,100.00000000000004,0.0,0.0
q_991,100.0,49.99999999999999,0.0,0.0
q_992,100.0,100.00000000000004,0.0,0.0
q_993,0.0,0.0,100.0,100.00000000000004
q_994,100.0,100.00000000000004,0.0,0.0
q_995,100.0,100.00000000000004,0.0,0.0
q_996,100.0,100.00000000000004,100.0,100.00000000000004
q_997,100.0,49.99999999999999,50.0,0.0
q_998,33.333333333333336,10.682175159905853,0.0,0.0
q_999,80.0,60.653065971263366,0.0,0.0
